,match_id,season,date,seed_type,bastion_type,player_a_uuid,player_b_uuid,player_a_nickname,player_b_nickname,time,elo_a_before,elo_b_before,has_player_forfeited,winner_uuid
106,2812060,9,1755817530,RUINED_PORTAL,HOUSING,70eb9286e3e24153a8b37c8f884f1292,a54e3bc4c6354b07a236b81efbcfe791,7rowl,Infume,677.665,1675,1696,False,a54e3bc4c6354b07a236b81efbcfe791
107,2812116,9,1755818156,VILLAGE,TREASURE,83558fcba1934a3486ef6c1f21c799f8,a54e3bc4c6354b07a236b81efbcfe791,Airpodsz,Infume,535.747,1576,1718,False,a54e3bc4c6354b07a236b81efbcfe791
108,2812148,9,1755818623,BURIED_TREASURE,BRIDGE,253b53d832ab4bafb5ee0308d5164ccf,3b01d4b4fef14f178b75f05c04dd34ef,Aquacorde,BeefSalad,645.372,1615,1732,True,
109,2812175,9,1755818925,VILLAGE,HOUSING,388533d5a2ad4b349a31db4738670a4b,a54e3bc4c6354b07a236b81efbcfe791,v_strid,Infume,581.714,1617,1731,False,a54e3bc4c6354b07a236b81efbcfe791
110,2812220,9,1755819341,SHIPWRECK,BRIDGE,70eb9286e3e24153a8b37c8f884f1292,3b01d4b4fef14f178b75f05c04dd34ef,7rowl,BeefSalad,670.613,1676,1713,False,3b01d4b4fef14f178b75f05c04dd34ef
111,2812255,9,1755819724,RUINED_PORTAL,STABLES,a54e3bc4c6354b07a236b81efbcfe791,17e787d1d6374f818b294f2319db370d,Infume,silverrruns,757.062,1782,1716,False,17e787d1d6374f818b294f2319db370d
112,2812300,9,1755820230,SHIPWRECK,HOUSING,3b01d4b4fef14f178b75f05c04dd34ef,253b53d832ab4bafb5ee0308d5164ccf,BeefSalad,Aquacorde,779.899,1771,1614,False,253b53d832ab4bafb5ee0308d5164ccf
113,2812341,9,1755820565,SHIPWRECK,TREASURE,388533d5a2ad4b349a31db4738670a4b,a54e3bc4c6354b07a236b81efbcfe791,v_strid,Infume,752.042,1542,1766,False,388533d5a2ad4b349a31db4738670a4b
114,2812347,9,1755820692,RUINED_PORTAL,STABLES,5ee577fdc1af45d3a6fb3e086cc293fb,17e787d1d6374f818b294f2319db370d,Ranik_,silverrruns,677.203,1691,1741,False,17e787d1d6374f818b294f2319db370d
115,2812374,9,1755820935,SHIPWRECK,HOUSING,d93d53f5b7bd4fdc970d67a772936c81,253b53d832ab4bafb5ee0308d5164ccf,Shiny_Chingling,Aquacorde,417.533,1517,1648,True,253b53d832ab4bafb5ee0308d5164ccf
116,2812385,9,1755821058,BURIED_TREASURE,TREASURE,388533d5a2ad4b349a31db4738670a4b,3b01d4b4fef14f178b75f05c04dd34ef,v_strid,BeefSalad,427.105,1592,1725,True,
117,2812428,9,1755821516,DESERT_TEMPLE,HOUSING,70eb9286e3e24153a8b37c8f884f1292,253b53d832ab4bafb5ee0308d5164ccf,7rowl,Aquacorde,529.588,1576,1699,False,70eb9286e3e24153a8b37c8f884f1292
118,2812523,9,1755822519,BURIED_TREASURE,TREASURE,253b53d832ab4bafb5ee0308d5164ccf,817a3f2e92da42ab89c64a787ce16d28,Aquacorde,Voxio,783.991,1676,1546,False,817a3f2e92da42ab89c64a787ce16d28
119,2812547,9,1755822831,RUINED_PORTAL,HOUSING,253b53d832ab4bafb5ee0308d5164ccf,70eb9286e3e24153a8b37c8f884f1292,Aquacorde,7rowl,270.295,1610,1645,True,253b53d832ab4bafb5ee0308d5164ccf
120,2812596,9,1755823363,RUINED_PORTAL,TREASURE,253b53d832ab4bafb5ee0308d5164ccf,74ce14cf794b431bb3e10d5311d0777f,Aquacorde,Seauu,476.167,1627,1745,False,253b53d832ab4bafb5ee0308d5164ccf
121,2812649,9,1755823955,BURIED_TREASURE,TREASURE,74ce14cf794b431bb3e10d5311d0777f,2ef2bfed3d084649b56290328970ace9,Seauu,nahhann,529.612,1678,1738,False,74ce14cf794b431bb3e10d5311d0777f
122,2812664,9,1755824140,VILLAGE,TREASURE,253b53d832ab4bafb5ee0308d5164ccf,7e7bea2031764e74ada950a5dcb5a0bc,Aquacorde,OG_MineMan,678.139,1658,1555,False,253b53d832ab4bafb5ee0308d5164ccf
123,2812729,9,1755824791,VILLAGE,STABLES,74ce14cf794b431bb3e10d5311d0777f,253b53d832ab4bafb5ee0308d5164ccf,Seauu,Aquacorde,606.005,1741,1667,False,253b53d832ab4bafb5ee0308d5164ccf
124,2812755,9,1755825132,BURIED_TREASURE,STABLES,d7d0b271136647fea7398a444ab51c13,2ef2bfed3d084649b56290328970ace9,JustAltoid,nahhann,586.516,1540,1700,False,2ef2bfed3d084649b56290328970ace9
125,2812789,9,1755825494,VILLAGE,BRIDGE,253b53d832ab4bafb5ee0308d5164ccf,388533d5a2ad4b349a31db4738670a4b,Aquacorde,v_strid,652.685,1693,1622,False,253b53d832ab4bafb5ee0308d5164ccf
126,2812827,9,1755825908,SHIPWRECK,BRIDGE,2ef2bfed3d084649b56290328970ace9,74ce14cf794b431bb3e10d5311d0777f,nahhann,Seauu,722.778,1747,1678,False,74ce14cf794b431bb3e10d5311d0777f
127,2812869,9,1755826375,VILLAGE,TREASURE,78ea25c3db9a4830ba7e78074bd6fd10,253b53d832ab4bafb5ee0308d5164ccf,ogurikappa,Aquacorde,584.82,1641,1709,False,253b53d832ab4bafb5ee0308d5164ccf
128,2812890,9,1755826627,RUINED_PORTAL,TREASURE,040e328fcb6e47b594c57ee9fc24333e,2ef2bfed3d084649b56290328970ace9,LilMinien,nahhann,602.038,1475,1693,False,2ef2bfed3d084649b56290328970ace9
129,2812965,9,1755827331,DESERT_TEMPLE,BRIDGE,2ef2bfed3d084649b56290328970ace9,253b53d832ab4bafb5ee0308d5164ccf,nahhann,Aquacorde,659.201,1696,1762,False,2ef2bfed3d084649b56290328970ace9
130,2813091,9,1755828581,VILLAGE,TREASURE,253b53d832ab4bafb5ee0308d5164ccf,3d0359ab82024082a3204b0e5335674e,Aquacorde,snowdeerjulie,720.813,1722,1552,False,253b53d832ab4bafb5ee0308d5164ccf
131,2813175,9,1755829382,SHIPWRECK,STABLES,253b53d832ab4bafb5ee0308d5164ccf,2ef2bfed3d084649b56290328970ace9,Aquacorde,nahhann,678.453,1728,1773,False,253b53d832ab4bafb5ee0308d5164ccf
132,2813255,9,1755830136,BURIED_TREASURE,BRIDGE,2ef2bfed3d084649b56290328970ace9,550d878988ad4ffab21ac631fe76e04d,nahhann,akairo1861,555.866,1721,1517,False,2ef2bfed3d084649b56290328970ace9
133,2813303,9,1755830584,RUINED_PORTAL,BRIDGE,78ea25c3db9a4830ba7e78074bd6fd10,253b53d832ab4bafb5ee0308d5164ccf,ogurikappa,Aquacorde,772.501,1642,1793,True,
134,2813364,9,1755831263,RUINED_PORTAL,TREASURE,253b53d832ab4bafb5ee0308d5164ccf,a54e3bc4c6354b07a236b81efbcfe791,Aquacorde,Infume,599.984,1812,1691,False,a54e3bc4c6354b07a236b81efbcfe791
135,2813431,9,1755831928,RUINED_PORTAL,TREASURE,253b53d832ab4bafb5ee0308d5164ccf,ac601ce7376f49cea7ce14cd577dac85,Aquacorde,BlazeMind,572.753,1748,1722,False,253b53d832ab4bafb5ee0308d5164ccf
136,2813493,9,1755832614,DESERT_TEMPLE,TREASURE,6d160110ea1e4ab3b1513b3b45c53556,a54e3bc4c6354b07a236b81efbcfe791,MaybeSoul,Infume,848.825,1494,1764,False,6d160110ea1e4ab3b1513b3b45c53556
137,2813552,9,1755833242,DESERT_TEMPLE,TREASURE,a54e3bc4c6354b07a236b81efbcfe791,253b53d832ab4bafb5ee0308d5164ccf,Infume,Aquacorde,573.566,1687,1807,False,a54e3bc4c6354b07a236b81efbcfe791
138,2813637,9,1755834125,VILLAGE,BRIDGE,a54e3bc4c6354b07a236b81efbcfe791,25349f93cf194f3baeee93d024eccc21,Infume,retropog,611.514,1758,1558,False,25349f93cf194f3baeee93d024eccc21
139,2813683,9,1755834792,SHIPWRECK,STABLES,253b53d832ab4bafb5ee0308d5164ccf,a54e3bc4c6354b07a236b81efbcfe791,Aquacorde,Infume,613.468,1798,1686,False,a54e3bc4c6354b07a236b81efbcfe791
140,2813777,9,1755835889,VILLAGE,TREASURE,a54e3bc4c6354b07a236b81efbcfe791,37e378a50afe41aa9a91139d524a7ba0,Infume,Duk4n_,569.646,1717,1555,False,a54e3bc4c6354b07a236b81efbcfe791
141,2813816,9,1755836385,SHIPWRECK,BRIDGE,6d160110ea1e4ab3b1513b3b45c53556,ac601ce7376f49cea7ce14cd577dac85,MaybeSoul,BlazeMind,693.565,1557,1666,False,6d160110ea1e4ab3b1513b3b45c53556
142,2813834,9,1755836572,BURIED_TREASURE,HOUSING,a54e3bc4c6354b07a236b81efbcfe791,25349f93cf194f3baeee93d024eccc21,Infume,retropog,553.64,1768,1574,False,25349f93cf194f3baeee93d024eccc21
143,2813865,9,1755836983,VILLAGE,TREASURE,4cf401d7b9474756b06a653867d22fca,ac601ce7376f49cea7ce14cd577dac85,BadGamer,BlazeMind,541.908,1587,1604,False,ac601ce7376f49cea7ce14cd577dac85
144,2813923,9,1755837583,SHIPWRECK,STABLES,a54e3bc4c6354b07a236b81efbcfe791,ac601ce7376f49cea7ce14cd577dac85,Infume,BlazeMind,546.235,1701,1657,False,a54e3bc4c6354b07a236b81efbcfe791
145,2813988,9,1755838337,RUINED_PORTAL,TREASURE,a54e3bc4c6354b07a236b81efbcfe791,4cf401d7b9474756b06a653867d22fca,Infume,BadGamer,449.114,1721,1580,False,a54e3bc4c6354b07a236b81efbcfe791
146,2814003,9,1755838481,VILLAGE,BRIDGE,ac601ce7376f49cea7ce14cd577dac85,3c59ed02bccf4ea3a0f626af7955be91,BlazeMind,Tookannn,729.461,1646,1524,False,3c59ed02bccf4ea3a0f626af7955be91
147,2814276,9,1755841608,SHIPWRECK,BRIDGE,8d52ed9bf12146c68321f1729e28cbf5,ac601ce7376f49cea7ce14cd577dac85,WarioTime1,BlazeMind,461.067,1418,1626,False,8d52ed9bf12146c68321f1729e28cbf5
148,2814328,9,1755842183,RUINED_PORTAL,TREASURE,26c82339872246c489bf285760ca1af3,ac601ce7376f49cea7ce14cd577dac85,novadud,BlazeMind,521.782,1588,1593,False,26c82339872246c489bf285760ca1af3
149,2814411,9,1755843350,VILLAGE,HOUSING,ac601ce7376f49cea7ce14cd577dac85,8d52ed9bf12146c68321f1729e28cbf5,BlazeMind,WarioTime1,623.266,1578,1449,False,8d52ed9bf12146c68321f1729e28cbf5
150,2814485,9,1755844216,BURIED_TREASURE,BRIDGE,e4808bc3e1e347988cbb59b55d723e0f,ac601ce7376f49cea7ce14cd577dac85,dandannyboy,BlazeMind,639.122,1638,1509,False,ac601ce7376f49cea7ce14cd577dac85
151,2814556,9,1755845203,DESERT_TEMPLE,BRIDGE,a06845e822234b60848f9c871d20aa44,ac601ce7376f49cea7ce14cd577dac85,dolphinman_rl,BlazeMind,631.624,1509,1537,False,ac601ce7376f49cea7ce14cd577dac85
152,2814587,9,1755845522,RUINED_PORTAL,TREASURE,8d52ed9bf12146c68321f1729e28cbf5,ac601ce7376f49cea7ce14cd577dac85,WarioTime1,BlazeMind,247.314,1504,1556,True,ac601ce7376f49cea7ce14cd577dac85
153,2814614,9,1755845861,VILLAGE,TREASURE,f2e05ad464b54d288fa18da14e9a2786,ac601ce7376f49cea7ce14cd577dac85,LEC666888,BlazeMind,270.898,1585,1571,True,ac601ce7376f49cea7ce14cd577dac85
154,2814680,9,1755846688,SHIPWRECK,BRIDGE,ac601ce7376f49cea7ce14cd577dac85,529c478ae270415ba12044771a99249a,BlazeMind,mukvl,544.86,1590,1594,False,ac601ce7376f49cea7ce14cd577dac85
155,2814737,9,1755847453,BURIED_TREASURE,HOUSING,ac601ce7376f49cea7ce14cd577dac85,185b039b70284aa9a98850db4ba88e0d,BlazeMind,ElegantRobin,564.733,1614,1465,False,ac601ce7376f49cea7ce14cd577dac85
156,2814796,9,1755848282,DESERT_TEMPLE,HOUSING,529c478ae270415ba12044771a99249a,ac601ce7376f49cea7ce14cd577dac85,mukvl,BlazeMind,569.573,1554,1664,False,529c478ae270415ba12044771a99249a
157,2816018,9,1755864570,DESERT_TEMPLE,HOUSING,0c3cc22849a343b0964a89ac842fa3ca,553414a2c89b4d6b8c0ba5bd89284508,HDMICables,ulsah1n,550.381,1661,1721,False,0c3cc22849a343b0964a89ac842fa3ca
158,2816100,9,1755865206,BURIED_TREASURE,STABLES,4129d8d1aafb4e73b97b9999db248060,92b63a39b36a445fa94c77ae212dcea3,CroProYT,bing_pigs,740.566,1672,1753,False,92b63a39b36a445fa94c77ae212dcea3
159,2816112,9,1755865298,RUINED_PORTAL,TREASURE,0c3cc22849a343b0964a89ac842fa3ca,0264ac7f4abf45c786ad5122296805cc,HDMICables,vuanh,556.533,1684,1681,False,0c3cc22849a343b0964a89ac842fa3ca
160,2816157,9,1755865722,DESERT_TEMPLE,TREASURE,529c478ae270415ba12044771a99249a,635f35ee69ed4f0c94ff26ece4818956,mukvl,edcr,648.471,1633,1711,False,635f35ee69ed4f0c94ff26ece4818956
161,2816251,9,1755866530,VILLAGE,BRIDGE,92b63a39b36a445fa94c77ae212dcea3,635f35ee69ed4f0c94ff26ece4818956,bing_pigs,edcr,508.825,1811,1742,True,
162,2816303,9,1755866951,DESERT_TEMPLE,BRIDGE,529c478ae270415ba12044771a99249a,0c3cc22849a343b0964a89ac842fa3ca,mukvl,HDMICables,581.081,1552,1760,False,529c478ae270415ba12044771a99249a
163,2816352,9,1755867404,BURIED_TREASURE,BRIDGE,4129d8d1aafb4e73b97b9999db248060,635f35ee69ed4f0c94ff26ece4818956,CroProYT,edcr,513.524,1656,1728,False,635f35ee69ed4f0c94ff26ece4818956
164,2816401,9,1755867725,BURIED_TREASURE,TREASURE,92b63a39b36a445fa94c77ae212dcea3,0c3cc22849a343b0964a89ac842fa3ca,bing_pigs,HDMICables,714.635,1793,1724,False,92b63a39b36a445fa94c77ae212dcea3
165,2816424,9,1755867865,RUINED_PORTAL,HOUSING,635f35ee69ed4f0c94ff26ece4818956,0b164a03002048d3955715422179eedf,edcr,KenanKardes,406.664,1743,1683,False,635f35ee69ed4f0c94ff26ece4818956
166,2816504,9,1755868473,DESERT_TEMPLE,BRIDGE,92b63a39b36a445fa94c77ae212dcea3,25349f93cf194f3baeee93d024eccc21,bing_pigs,retropog,580.966,1812,1650,False,92b63a39b36a445fa94c77ae212dcea3
167,2816508,9,1755868498,VILLAGE,TREASURE,635f35ee69ed4f0c94ff26ece4818956,0c3cc22849a343b0964a89ac842fa3ca,edcr,HDMICables,572.015,1760,1709,False,635f35ee69ed4f0c94ff26ece4818956
168,2816595,9,1755869130,VILLAGE,BRIDGE,635f35ee69ed4f0c94ff26ece4818956,92b63a39b36a445fa94c77ae212dcea3,edcr,bing_pigs,583.77,1772,1860,False,635f35ee69ed4f0c94ff26ece4818956
169,2816694,9,1755869822,DESERT_TEMPLE,HOUSING,635f35ee69ed4f0c94ff26ece4818956,070d5851c46a4a2da91e6ddfdb741d7f,edcr,TheLandSharkJeff,587.38,1804,1597,False,635f35ee69ed4f0c94ff26ece4818956
170,2816802,9,1755870530,RUINED_PORTAL,STABLES,92b63a39b36a445fa94c77ae212dcea3,a53540ad086c490e9a0405171f0e0e58,bing_pigs,aleen,660.947,1828,1583,False,92b63a39b36a445fa94c77ae212dcea3
171,2816827,9,1755870747,DESERT_TEMPLE,TREASURE,70eb9286e3e24153a8b37c8f884f1292,635f35ee69ed4f0c94ff26ece4818956,7rowl,edcr,596.559,1610,1816,False,635f35ee69ed4f0c94ff26ece4818956
172,2816839,9,1755870825,BURIED_TREASURE,HOUSING,2fe70934e7be458dba747c4ac830391c,0b164a03002048d3955715422179eedf,steezFemboy,KenanKardes,517.267,1679,1583,False,0b164a03002048d3955715422179eedf
173,2816907,9,1755871266,RUINED_PORTAL,TREASURE,92b63a39b36a445fa94c77ae212dcea3,635f35ee69ed4f0c94ff26ece4818956,bing_pigs,edcr,475.315,1870,1820,False,635f35ee69ed4f0c94ff26ece4818956
174,2816965,9,1755871654,VILLAGE,STABLES,2fe70934e7be458dba747c4ac830391c,529c478ae270415ba12044771a99249a,steezFemboy,mukvl,702.638,1617,1597,False,2fe70934e7be458dba747c4ac830391c
175,2817033,9,1755872181,RUINED_PORTAL,BRIDGE,0b164a03002048d3955715422179eedf,92b63a39b36a445fa94c77ae212dcea3,KenanKardes,bing_pigs,453.226,1656,1817,True,92b63a39b36a445fa94c77ae212dcea3
176,2817082,9,1755872530,RUINED_PORTAL,STABLES,2fe70934e7be458dba747c4ac830391c,0b6c44a481e14c7e88ac836c92499ff4,steezFemboy,Khepryyy,614.202,1673,1624,False,0b6c44a481e14c7e88ac836c92499ff4
177,2817125,9,1755872777,RUINED_PORTAL,HOUSING,6ddcd037dd4048e8804d0f99fa1cf4c6,635f35ee69ed4f0c94ff26ece4818956,Ale267,edcr,528.063,1582,1864,False,635f35ee69ed4f0c94ff26ece4818956
178,2817155,9,1755872968,BURIED_TREASURE,STABLES,0b6c44a481e14c7e88ac836c92499ff4,92b63a39b36a445fa94c77ae212dcea3,Khepryyy,bing_pigs,381.656,1678,1829,True,92b63a39b36a445fa94c77ae212dcea3
179,2817197,9,1755873249,BURIED_TREASURE,TREASURE,70eb9286e3e24153a8b37c8f884f1292,2fe70934e7be458dba747c4ac830391c,7rowl,steezFemboy,553.007,1604,1653,False,70eb9286e3e24153a8b37c8f884f1292
180,2817259,9,1755873632,VILLAGE,TREASURE,92b63a39b36a445fa94c77ae212dcea3,635f35ee69ed4f0c94ff26ece4818956,bing_pigs,edcr,615.62,1836,1905,False,92b63a39b36a445fa94c77ae212dcea3
181,2817307,9,1755873989,SHIPWRECK,HOUSING,2fe70934e7be458dba747c4ac830391c,734a1c6118754829acc234135470152c,steezFemboy,yeopgihoney,650.246,1635,1532,False,734a1c6118754829acc234135470152c
182,2817345,9,1755874255,BURIED_TREASURE,TREASURE,7c92678742eb4e819f3122017697ae3d,92b63a39b36a445fa94c77ae212dcea3,hackingnoises,bing_pigs,464.326,1623,1906,False,7c92678742eb4e819f3122017697ae3d
183,2817362,9,1755874319,RUINED_PORTAL,HOUSING,0b164a03002048d3955715422179eedf,635f35ee69ed4f0c94ff26ece4818956,KenanKardes,edcr,632.171,1637,1890,False,0b164a03002048d3955715422179eedf
184,2817394,9,1755874539,DESERT_TEMPLE,TREASURE,2fe70934e7be458dba747c4ac830391c,70eb9286e3e24153a8b37c8f884f1292,steezFemboy,7rowl,497.846,1610,1601,False,70eb9286e3e24153a8b37c8f884f1292
185,2817450,9,1755874971,BURIED_TREASURE,HOUSING,92b63a39b36a445fa94c77ae212dcea3,635f35ee69ed4f0c94ff26ece4818956,bing_pigs,edcr,579.733,1831,1855,False,92b63a39b36a445fa94c77ae212dcea3
186,2819152,9,1755886935,BURIED_TREASURE,BRIDGE,bdb7f407200d4882b78e656ca161bddf,3b01d4b4fef14f178b75f05c04dd34ef,wagasylvie,BeefSalad,568.72,1569,1707,False,3b01d4b4fef14f178b75f05c04dd34ef
187,2819238,9,1755887630,VILLAGE,HOUSING,8195522a3c574d86b2162c8b8ec8bd3d,3b01d4b4fef14f178b75f05c04dd34ef,pardonmc,BeefSalad,625.917,1586,1759,False,8195522a3c574d86b2162c8b8ec8bd3d
188,2819385,9,1755888581,SHIPWRECK,BRIDGE,3b01d4b4fef14f178b75f05c04dd34ef,939ddf85303441de901d60bfa4109318,BeefSalad,thecamo6,585.501,1737,1510,False,939ddf85303441de901d60bfa4109318
189,2819539,9,1755889620,VILLAGE,HOUSING,3b01d4b4fef14f178b75f05c04dd34ef,388533d5a2ad4b349a31db4738670a4b,BeefSalad,v_strid,497.548,1664,1727,False,3b01d4b4fef14f178b75f05c04dd34ef
190,2819691,9,1755890603,SHIPWRECK,TREASURE,3b01d4b4fef14f178b75f05c04dd34ef,cc432b2626a44ae1836a50244adbf468,BeefSalad,Watermelon1708,691.119,1688,1662,False,3b01d4b4fef14f178b75f05c04dd34ef
191,2819728,9,1755890807,VILLAGE,STABLES,939ddf85303441de901d60bfa4109318,635f35ee69ed4f0c94ff26ece4818956,thecamo6,edcr,610.978,1613,1804,False,635f35ee69ed4f0c94ff26ece4818956
192,2819790,9,1755891225,VILLAGE,BRIDGE,8d52ed9bf12146c68321f1729e28cbf5,a5d83ff042164ff1b862dedc118c1dae,WarioTime1,steez,590.424,1487,1576,False,a5d83ff042164ff1b862dedc118c1dae
193,2819817,9,1755891429,DESERT_TEMPLE,BRIDGE,3b01d4b4fef14f178b75f05c04dd34ef,635f35ee69ed4f0c94ff26ece4818956,BeefSalad,edcr,565.652,1740,1814,False,635f35ee69ed4f0c94ff26ece4818956
194,2819891,9,1755891867,RUINED_PORTAL,STABLES,8195522a3c574d86b2162c8b8ec8bd3d,a5d83ff042164ff1b862dedc118c1dae,pardonmc,steez,498.105,1612,1627,False,8195522a3c574d86b2162c8b8ec8bd3d
195,2820031,9,1755892624,DESERT_TEMPLE,TREASURE,a5d83ff042164ff1b862dedc118c1dae,635f35ee69ed4f0c94ff26ece4818956,steez,edcr,653.064,1600,1835,False,635f35ee69ed4f0c94ff26ece4818956
196,2820080,9,1755892965,DESERT_TEMPLE,TREASURE,8195522a3c574d86b2162c8b8ec8bd3d,3b01d4b4fef14f178b75f05c04dd34ef,pardonmc,BeefSalad,1041.902,1628,1730,False,8195522a3c574d86b2162c8b8ec8bd3d
197,2820137,9,1755893278,RUINED_PORTAL,BRIDGE,388533d5a2ad4b349a31db4738670a4b,635f35ee69ed4f0c94ff26ece4818956,v_strid,edcr,542.109,1706,1843,False,635f35ee69ed4f0c94ff26ece4818956
198,2820165,9,1755893426,DESERT_TEMPLE,STABLES,b7797e44bd994c6ea281073798e03d27,a5d83ff042164ff1b862dedc118c1dae,lvckyruns,steez,611.963,1492,1562,False,a5d83ff042164ff1b862dedc118c1dae
199,2820199,9,1755893645,BURIED_TREASURE,STABLES,3b01d4b4fef14f178b75f05c04dd34ef,939ddf85303441de901d60bfa4109318,BeefSalad,thecamo6,614.786,1708,1601,False,939ddf85303441de901d60bfa4109318
200,2820234,9,1755893817,RUINED_PORTAL,STABLES,3c8757790ab0400b8b9e3936e0dd535b,cc432b2626a44ae1836a50244adbf468,doogile,Watermelon1708,551.513,1887,1698,False,3c8757790ab0400b8b9e3936e0dd535b
201,2820293,9,1755894226,BURIED_TREASURE,BRIDGE,635f35ee69ed4f0c94ff26ece4818956,8195522a3c574d86b2162c8b8ec8bd3d,edcr,pardonmc,587.513,1858,1685,False,635f35ee69ed4f0c94ff26ece4818956
202,2820339,9,1755894560,DESERT_TEMPLE,STABLES,fe10b6edfc3a460a83d637fc8e008751,a5d83ff042164ff1b862dedc118c1dae,Mitthui,steez,647.167,1570,1576,False,a5d83ff042164ff1b862dedc118c1dae
203,2820344,9,1755894575,DESERT_TEMPLE,BRIDGE,0c35dc5580aa402c863cfe8d89b81704,3b01d4b4fef14f178b75f05c04dd34ef,wethr,BeefSalad,765.861,1507,1689,False,0c35dc5580aa402c863cfe8d89b81704
204,2820422,9,1755895062,RUINED_PORTAL,HOUSING,8195522a3c574d86b2162c8b8ec8bd3d,3c8757790ab0400b8b9e3936e0dd535b,pardonmc,doogile,420.144,1670,1902,False,3c8757790ab0400b8b9e3936e0dd535b
205,2820460,9,1755895354,DESERT_TEMPLE,STABLES,41d79a18ef5540d6bb3d68634f06a3b1,a5d83ff042164ff1b862dedc118c1dae,okrzej_,steez,600.346,1605,1632,False,41d79a18ef5540d6bb3d68634f06a3b1
206,2820514,9,1755895743,RUINED_PORTAL,TREASURE,3c8757790ab0400b8b9e3936e0dd535b,dd34e44dfe5d4e05923d876b9c34ca5f,doogile,autoqualler,508.625,1915,1587,False,3c8757790ab0400b8b9e3936e0dd535b
207,2820578,9,1755896231,VILLAGE,STABLES,74ce14cf794b431bb3e10d5311d0777f,a5d83ff042164ff1b862dedc118c1dae,Seauu,steez,552.043,1684,1569,False,a5d83ff042164ff1b862dedc118c1dae
208,2820639,9,1755896588,SHIPWRECK,HOUSING,8195522a3c574d86b2162c8b8ec8bd3d,3c8757790ab0400b8b9e3936e0dd535b,pardonmc,doogile,644.702,1639,1962,False,8195522a3c574d86b2162c8b8ec8bd3d
209,2820871,9,1755898133,RUINED_PORTAL,HOUSING,3c8757790ab0400b8b9e3936e0dd535b,8195522a3c574d86b2162c8b8ec8bd3d,doogile,pardonmc,623.656,1929,1670,True,
210,2820977,9,1755898881,BURIED_TREASURE,HOUSING,3c8757790ab0400b8b9e3936e0dd535b,070d5851c46a4a2da91e6ddfdb741d7f,doogile,TheLandSharkJeff,559.97,1913,1631,False,3c8757790ab0400b8b9e3936e0dd535b
211,2821041,9,1755899296,RUINED_PORTAL,TREASURE,e811fb301b1a41ea81c1f481ea93c3be,9a8e24df4c8549d696a6951da84fa5c4,nyachloe,Feinberg,526.621,1582,1716,False,e811fb301b1a41ea81c1f481ea93c3be
212,2821065,9,1755899510,SHIPWRECK,HOUSING,8195522a3c574d86b2162c8b8ec8bd3d,3c8757790ab0400b8b9e3936e0dd535b,pardonmc,doogile,526.082,1663,1922,False,3c8757790ab0400b8b9e3936e0dd535b
213,2821122,9,1755899930,BURIED_TREASURE,TREASURE,9a8e24df4c8549d696a6951da84fa5c4,388533d5a2ad4b349a31db4738670a4b,Feinberg,v_strid,591.447,1649,1709,False,9a8e24df4c8549d696a6951da84fa5c4
214,2821133,9,1755900008,SHIPWRECK,BRIDGE,3c8757790ab0400b8b9e3936e0dd535b,817a3f2e92da42ab89c64a787ce16d28,doogile,Voxio,450.556,1933,1691,False,3c8757790ab0400b8b9e3936e0dd535b
215,2821207,9,1755900593,RUINED_PORTAL,HOUSING,78ea25c3db9a4830ba7e78074bd6fd10,9a8e24df4c8549d696a6951da84fa5c4,ogurikappa,Feinberg,543.242,1664,1711,False,78ea25c3db9a4830ba7e78074bd6fd10
216,2821235,9,1755900885,RUINED_PORTAL,BRIDGE,3c8757790ab0400b8b9e3936e0dd535b,a711877af8854cf995397325af37fb6e,doogile,Winstonein,508.231,1986,1591,False,a711877af8854cf995397325af37fb6e
217,2821336,9,1755901718,DESERT_TEMPLE,HOUSING,26c82339872246c489bf285760ca1af3,3c8757790ab0400b8b9e3936e0dd535b,novadud,doogile,729.839,1649,1913,False,3c8757790ab0400b8b9e3936e0dd535b
218,2821349,9,1755901791,RUINED_PORTAL,TREASURE,253b53d832ab4bafb5ee0308d5164ccf,a711877af8854cf995397325af37fb6e,Aquacorde,Winstonein,553.683,1778,1629,False,a711877af8854cf995397325af37fb6e
219,2821416,9,1755902355,BURIED_TREASURE,HOUSING,3c8757790ab0400b8b9e3936e0dd535b,388533d5a2ad4b349a31db4738670a4b,doogile,v_strid,586.237,1964,1655,False,388533d5a2ad4b349a31db4738670a4b
220,2821433,9,1755902482,RUINED_PORTAL,TREASURE,a54e3bc4c6354b07a236b81efbcfe791,253b53d832ab4bafb5ee0308d5164ccf,Infume,Aquacorde,605.338,1770,1709,False,253b53d832ab4bafb5ee0308d5164ccf
221,2821485,9,1755902842,DESERT_TEMPLE,STABLES,939ddf85303441de901d60bfa4109318,3c8757790ab0400b8b9e3936e0dd535b,thecamo6,doogile,425.945,1689,1894,True,3c8757790ab0400b8b9e3936e0dd535b
222,2821558,9,1755903538,BURIED_TREASURE,TREASURE,817a3f2e92da42ab89c64a787ce16d28,3c8757790ab0400b8b9e3936e0dd535b,Voxio,doogile,580.273,1667,1946,False,817a3f2e92da42ab89c64a787ce16d28
223,2821647,9,1755904287,DESERT_TEMPLE,TREASURE,939ddf85303441de901d60bfa4109318,3c8757790ab0400b8b9e3936e0dd535b,thecamo6,doogile,695.19,1695,1877,False,3c8757790ab0400b8b9e3936e0dd535b
